"","Trap","Emptied","period","eb_start","eb_end","gas_start","gas_end","gas_accumulated","time_accumulated","time_hr","Site"
"1305","S2A","No","3~4","2022-08-22 16:26:55","2022-08-22 19:17:56",0,0,0,"10260.486000061s (~2.85 hours)",2.85013500001695,"Sisters3"
"1306","S2A","No","4~5","2022-08-22 19:17:56","2022-08-22 22:07:32",0,0.3,0.3,"10175.8899998665s (~2.83 hours)",2.82663611107402,"Sisters3"
"1307","S2A","No","5~6","2022-08-22 22:07:32","2022-08-23 01:11:18",0.3,0.3,0,"11025.7380001545s (~3.06 hours)",3.06270500004292,"Sisters3"
"1308","S2A","No","6~7","2022-08-23 01:11:18","2022-08-23 04:30:43",0.3,0.3,0,"11965.0829999447s (~3.32 hours)",3.3236341666513,"Sisters3"
"1309","S2A","No","7~8","2022-08-23 04:30:43","2022-08-23 07:25:52",0.3,0.5,0.2,"10509.375s (~2.92 hours)",2.91927083333333,"Sisters3"
"1310","S2A","No","8~9","2022-08-23 07:25:52","2022-08-23 08:59:00",0.5,2.3,1.8,"5587.44000005722s (~1.55 hours)",1.55206666668256,"Sisters3"
"1311","S2B","No","NA~0",NA,"2022-08-22 09:16:00",NA,0,NA,NA,NA,"Sisters3"
"1312","S2B","No","0~1","2022-08-22 09:16:00","2022-08-22 11:28:43",0,0,0,"7963.05599999428s (~2.21 hours)",2.21195999999841,"Sisters3"
"1313","S2B","No","1~2","2022-08-22 11:28:43","2022-08-22 13:37:43",0,0,0,"7740.70749998093s (~2.15 hours)",2.15019652777248,"Sisters3"
"1314","S2B","No","2~3","2022-08-22 13:37:43","2022-08-22 16:32:59",0,0,0,"10515.5364999771s (~2.92 hours)",2.92098236110475,"Sisters3"
"1315","S2B","No","3~4","2022-08-22 16:32:59","2022-08-22 19:24:18",0,0.1,0.1,"10279.4259998798s (~2.86 hours)",2.85539611107773,"Sisters3"
"1316","S2B","No","4~5","2022-08-22 19:24:18","2022-08-22 22:12:42",0.1,0.2,0.1,"10103.595000267s (~2.81 hours)",2.80655416674084,"Sisters3"
"1317","S2B","No","5~6","2022-08-22 22:12:42","2022-08-23 01:16:39",0.2,0.3,0.1,"11036.8824999332s (~3.07 hours)",3.0658006944259,"Sisters3"
"1318","S2B","No","6~7","2022-08-23 01:16:39","2022-08-23 04:37:43",0.3,0.4,0.1,"12064.4789998531s (~3.35 hours)",3.35124416662587,"Sisters3"
"1319","S2B","No","7~8","2022-08-23 04:37:43","2022-08-23 07:31:35",0.4,0.3,-0.1,"10431.4825000763s (~2.9 hours)",2.89763402779897,"Sisters3"
"1320","S2B","No","8~9","2022-08-23 07:31:35","2022-08-23 09:00:00",0.3,1.9,1.6,"5304.83500003815s (~1.47 hours)",1.47356527778837,"Sisters3"
"1321","S2C","No","NA~0",NA,"2022-08-22 09:14:00",NA,0,NA,NA,NA,"Sisters3"
"1322","S2C","No","0~1","2022-08-22 09:14:00","2022-08-22 11:29:39",0,0,0,"8139.55399990082s (~2.26 hours)",2.26098722219467,"Sisters3"
"1323","S2C","No","1~2","2022-08-22 11:29:39","2022-08-22 13:38:37",0,0.1,0.1,"7737.61199998856s (~2.15 hours)",2.14933666666349,"Sisters3"
"1324","S2C","No","2~3","2022-08-22 13:38:37","2022-08-22 16:37:59",0.1,0.2,0.1,"10762.6290001869s (~2.99 hours)",2.98961916671859,"Sisters3"
"1325","S2C","No","3~4","2022-08-22 16:37:59","2022-08-22 19:25:26",0.2,0.1,-0.1,"10046.3839998245s (~2.79 hours)",2.79066222217348,"Sisters3"
"1326","S2C","No","4~5","2022-08-22 19:25:26","2022-08-22 22:13:41",0.1,0.1,0,"10095.5750000477s (~2.8 hours)",2.80432638890213,"Sisters3"
"1327","S2C","No","5~6","2022-08-22 22:13:41","2022-08-23 01:19:45",0.1,0.2,0.1,"11163.7510001659s (~3.1 hours)",3.10104194449054,"Sisters3"
"1328","S2C","No","6~7","2022-08-23 01:19:45","2022-08-23 04:38:56",0.2,0.2,0,"11951.0729999542s (~3.32 hours)",3.31974249998728,"Sisters3"
"1329","S2C","No","7~8","2022-08-23 04:38:56","2022-08-23 07:34:02",0.2,0.2,0,"10506.2880001068s (~2.92 hours)",2.918413333363,"Sisters3"
"1330","S2C","No","8~9","2022-08-23 07:34:02","2022-08-23 09:01:00",0.2,0.5,0.3,"5217.13399982452s (~1.45 hours)",1.44920388884015,"Sisters3"
"1331","S2D","No","NA~0",NA,"2022-08-22 09:12:00",NA,0,NA,NA,NA,"Sisters3"
"1332","S2D","No","0~1","2022-08-22 09:12:00","2022-08-22 11:36:54",0,0,0,"8694.16700005531s (~2.42 hours)",2.41504638890425,"Sisters3"
"1333","S2D","No","1~2","2022-08-22 11:36:54","2022-08-22 13:44:19",0,0,0,"7645.58399987221s (~2.12 hours)",2.12377333329784,"Sisters3"
"1334","S2D","No","2~3","2022-08-22 13:44:19","2022-08-22 16:49:14",0,0,0,"11094.3380000591s (~3.08 hours)",3.08176055557198,"Sisters3"
"1335","S2D","No","3~4","2022-08-22 16:49:14","2022-08-22 19:34:03",0,0,0,"9889.32099986076s (~2.75 hours)",2.74703361107243,"Sisters3"
"1336","S2D","No","4~5","2022-08-22 19:34:03","2022-08-22 22:19:54",0,0,0,"9950.85100030899s (~2.76 hours)",2.76412527786361,"Sisters3"
"1337","S2D","No","5~6","2022-08-22 22:19:54","2022-08-23 01:29:41",0,0,0,"11387.5389997959s (~3.16 hours)",3.16320527772109,"Sisters3"
"1338","S2D","No","6~7","2022-08-23 01:29:41","2022-08-23 04:47:34",0,0,0,"11873.0889999866s (~3.3 hours)",3.29808027777407,"Sisters3"
"1339","S2D","No","7~8","2022-08-23 04:47:34","2022-08-23 07:39:28",0,0,0,"10313.3770000935s (~2.86 hours)",2.86482694447041,"Sisters3"
"1340","S2D","No","8~9","2022-08-23 07:39:28","2022-08-23 09:03:00",0,0.5,0.5,"5011.73399996758s (~1.39 hours)",1.39214833332433,"Sisters3"
"1341","S2E","No","NA~0",NA,"2022-08-22 09:10:00",NA,0,NA,NA,NA,"Sisters3"
"1342","S2E","No","0~1","2022-08-22 09:10:00","2022-08-22 11:38:51",0,0,0,"8931.70666670799s (~2.48 hours)",2.48102962964111,"Sisters3"
"1343","S2E","No","1~2","2022-08-22 11:38:51","2022-08-22 13:47:57",0,0,0,"7745.72166657448s (~2.15 hours)",2.15158935182624,"Sisters3"
"1344","S2E","No","2~3","2022-08-22 13:47:57","2022-08-22 16:51:24",0,0,0,"11007.1983332634s (~3.06 hours)",3.05755509257317,"Sisters3"
"1345","S2E","No","3~4","2022-08-22 16:51:24","2022-08-22 19:36:26",0,0.1,0.1,"9901.94800019264s (~2.75 hours)",2.75054111116462,"Sisters3"
"1346","S2E","No","4~5","2022-08-22 19:36:26","2022-08-22 22:22:04",0.1,0.1,0,"9937.65866661072s (~2.76 hours)",2.7604607407252,"Sisters3"
"1347","S2E","No","5~6","2022-08-22 22:22:04","2022-08-23 01:32:41",0.1,0.1,0,"11437.1000001431s (~3.18 hours)",3.17697222226196,"Sisters3"
"1348","S2E","No","6~7","2022-08-23 01:32:41","2022-08-23 04:50:02",0.1,0.2,0.1,"11841.426333189s (~3.29 hours)",3.2892850925525,"Sisters3"
"1349","S2E","No","7~8","2022-08-23 04:50:02","2022-08-23 07:41:21",0.2,0.3,0.1,"10278.3746666908s (~2.86 hours)",2.85510407408078,"Sisters3"
"1350","S2E","No","8~9","2022-08-23 07:41:21","2022-08-23 09:04:00",0.3,1.6,1.3,"4958.86566662788s (~1.38 hours)",1.37746268517441,"Sisters3"
"1351","S3A","No","NA~0",NA,"2022-08-22 09:07:00",NA,0,NA,NA,NA,"Sisters3"
"1352","S3A","No","0~1","2022-08-22 09:07:00","2022-08-22 11:40:03",0,0,0,"9183.35233330727s (~2.55 hours)",2.55093120369646,"Sisters3"
"1353","S3A","No","1~2","2022-08-22 11:40:03","2022-08-22 13:48:48",0,0,0,"7725.04433345795s (~2.15 hours)",2.14584564818276,"Sisters3"
"1354","S3A","No","2~3","2022-08-22 13:48:48","2022-08-22 16:52:27",0,0,0,"11018.8626666069s (~3.06 hours)",3.06079518516858,"Sisters3"
"1355","S3A","No","3~4","2022-08-22 16:52:27","2022-08-22 19:37:46",0,0,0,"9919.51399993896s (~2.76 hours)",2.7554205555386,"Sisters3"
"1356","S3A","No","4~5","2022-08-22 19:37:46","2022-08-22 22:23:01",0,0,0,"9914.42633318901s (~2.75 hours)",2.75400731477473,"Sisters3"
"1357","S3A","No","5~6","2022-08-22 22:23:01","2022-08-23 01:33:52",0,0,0,"11451.7710001469s (~3.18 hours)",3.1810475000408,"Sisters3"
"1358","S3A","No","6~7","2022-08-23 01:33:52","2022-08-23 04:50:59",0,0,0,"11826.7556664944s (~3.29 hours)",3.28520990735955,"Sisters3"
"1359","S3A","No","7~8","2022-08-23 04:50:59","2022-08-23 07:42:13",0,0,0,"10273.3753335476s (~2.85 hours)",2.85371537042989,"Sisters3"
"1360","S3A","No","8~9","2022-08-23 07:42:13","2022-08-23 09:05:00",0,0,0,"4966.89833331108s (~1.38 hours)",1.3796939814753,"Sisters3"
"1361","S3B","No","NA~0",NA,"2022-08-22 09:06:00",NA,0,NA,NA,NA,"Sisters3"
"1362","S3B","No","0~1","2022-08-22 09:06:00","2022-08-22 11:41:14",0,0,0,"9314.99800014496s (~2.59 hours)",2.58749944448471,"Sisters3"
"1363","S3B","No","1~2","2022-08-22 11:41:14","2022-08-22 13:49:39",0,0,0,"7704.36699986458s (~2.14 hours)",2.14010194440683,"Sisters3"
"1364","S3B","No","2~3","2022-08-22 13:49:39","2022-08-22 16:53:29",0,36,36,"11030.5269999504s (~3.06 hours)",3.064035277764,"Sisters3"
"1365","S3B","Yes","3~4","2022-08-22 16:53:29","2022-08-22 19:39:06",36,32.5,-3.5,"9937.08000016212s (~2.76 hours)",2.76030000004503,"Sisters3"
"1366","S3B","No","4~5","2022-08-22 19:39:06","2022-08-22 22:23:58",0,0,0,"9891.1939997673s (~2.75 hours)",2.74755388882425,"Sisters3"
"1367","S3B","No","5~6","2022-08-22 22:23:58","2022-08-23 01:35:04",0,0.1,0.1,"11466.4420001507s (~3.19 hours)",3.18512277781963,"Sisters3"
"1368","S3B","No","6~7","2022-08-23 01:35:04","2022-08-23 04:51:56",0.1,0.1,0,"11812.0849997997s (~3.28 hours)",3.28113472216659,"Sisters3"
"1369","S3B","No","7~8","2022-08-23 04:51:56","2022-08-23 07:43:05",0.1,0.2,0.1,"10268.3760001659s (~2.85 hours)",2.85232666671276,"Sisters3"
"1370","S3B","No","8~9","2022-08-23 07:43:05","2022-08-23 09:06:00",0.2,0.4,0.2,"4974.93099999428s (~1.38 hours)",1.38192527777619,"Sisters3"
"1371","S3C","No","NA~0",NA,"2022-08-22 09:05:00",NA,0,NA,NA,NA,"Sisters3"
"1372","S3C","No","0~1","2022-08-22 09:05:00","2022-08-22 11:43:00",0,0.2,0.2,"9480.29433345795s (~2.63 hours)",2.63341509262721,"Sisters3"
"1373","S3C","No","1~2","2022-08-22 11:43:00","2022-08-22 13:51:29",0.2,0.2,0,"7709.3666665554s (~2.14 hours)",2.14149074070983,"Sisters3"
"1374","S3C","No","2~3","2022-08-22 13:51:29","2022-08-22 16:55:16",0.2,0.2,0,"11026.4709999561s (~3.06 hours)",3.06290861109893,"Sisters3"
"1375","S3C","No","3~4","2022-08-22 16:55:16","2022-08-22 19:41:15",0.2,0.2,0,"9959.18099999428s (~2.77 hours)",2.76643916666508,"Sisters3"
"1376","S3C","No","4~5","2022-08-22 19:41:15","2022-08-22 22:25:45",0.2,0.2,0,"9870.2826666832s (~2.74 hours)",2.74174518518978,"Sisters3"
"1377","S3C","No","5~6","2022-08-22 22:25:45","2022-08-23 01:37:36",0.2,0.1,-0.1,"11511.2070000172s (~3.2 hours)",3.19755750000477,"Sisters3"
"1378","S3C","No","6~7","2022-08-23 01:37:36","2022-08-23 04:53:59",0.1,0.2,0.1,"11783.1849999428s (~3.27 hours)",3.27310694442855,"Sisters3"
"1379","S3C","No","7~8","2022-08-23 04:53:59","2022-08-23 07:45:08",0.2,0.1,-0.1,"10268.6273334026s (~2.85 hours)",2.85239648150073,"Sisters3"
"1380","S3C","No","8~9","2022-08-23 07:45:08","2022-08-23 09:08:00",0.1,1,0.9,"4971.38499999046s (~1.38 hours)",1.38094027777513,"Sisters3"
"1381","S3D","No","NA~0",NA,"2022-08-22 09:03:00",NA,0,NA,NA,NA,"Sisters3"
"1382","S3D","No","0~1","2022-08-22 09:03:00","2022-08-22 11:43:35",0,0.2,0.2,"9635.62566661835s (~2.68 hours)",2.67656268517176,"Sisters3"
"1383","S3D","No","1~2","2022-08-22 11:43:35","2022-08-22 13:52:02",0.2,0.2,0,"7707.33533358574s (~2.14 hours)",2.14092648155159,"Sisters3"
"1384","S3D","No","2~3","2022-08-22 13:52:02","2022-08-22 16:55:54",0.2,0.2,0,"11031.4029998779s (~3.06 hours)",3.0642786110772,"Sisters3"
"1385","S3D","No","3~4","2022-08-22 16:55:54","2022-08-22 19:42:01",0.2,0.2,0,"9967.28200006485s (~2.77 hours)",2.76868944446246,"Sisters3"
"1386","S3D","No","4~5","2022-08-22 19:42:01","2022-08-22 22:26:27",0.2,0.2,0,"9865.58333301544s (~2.74 hours)",2.74043981472651,"Sisters3"
"1387","S3D","No","5~6","2022-08-22 22:26:27","2022-08-23 01:38:15",0.2,0.4,0.2,"11507.8720002174s (~3.2 hours)",3.19663111117151,"Sisters3"
"1388","S3D","No","6~7","2022-08-23 01:38:15","2022-08-23 04:54:35",0.4,0.5,0.1,"11780.1900000572s (~3.27 hours)",3.27227500001589,"Sisters3"
"1389","S3D","No","7~8","2022-08-23 04:54:35","2022-08-23 07:45:44",0.5,0.5,0,"10268.9496665001s (~2.85 hours)",2.85248601847225,"Sisters3"
"1390","S3D","No","8~9","2022-08-23 07:45:44","2022-08-23 09:09:00",0.5,2,1.5,"4995.75900006294s (~1.39 hours)",1.38771083335082,"Sisters3"
"1391","S3E","No","NA~0",NA,"2022-08-22 09:01:00",NA,0,NA,NA,NA,"Sisters3"
"1392","S3E","No","0~1","2022-08-22 09:01:00","2022-08-22 11:44:10",0,0.2,0.2,"9790.95700001717s (~2.72 hours)",2.71971027778255,"Sisters3"
"1393","S3E","No","1~2","2022-08-22 11:44:10","2022-08-22 13:52:36",0.2,0.3,0.1,"7705.30400013924s (~2.14 hours)",2.1403622222609,"Sisters3"
"1394","S3E","No","2~3","2022-08-22 13:52:36","2022-08-22 16:56:32",0.3,2.5,2.2,"11036.3349997997s (~3.07 hours)",3.06564861105548,"Sisters3"
"1395","S3E","No","3~4","2022-08-22 16:56:32","2022-08-22 19:42:47",2.5,2.5,0,"9975.38300013542s (~2.77 hours)",2.77093972225984,"Sisters3"
"1396","S3E","No","4~5","2022-08-22 19:42:47","2022-08-22 22:27:08",2.5,2.5,0,"9860.88399982452s (~2.74 hours)",2.7391344443957,"Sisters3"
"1397","S3E","No","5~6","2022-08-22 22:27:08","2022-08-23 01:38:53",2.5,2.6,0.1,"11504.5370001793s (~3.2 hours)",3.19570472227203,"Sisters3"
"1398","S3E","No","6~7","2022-08-23 01:38:53","2022-08-23 04:55:10",2.6,2.5,-0.1,"11777.1949999332s (~3.27 hours)",3.27144305553701,"Sisters3"
"1399","S3E","No","7~8","2022-08-23 04:55:10","2022-08-23 07:46:19",2.5,2.7,0.2,"10269.2720000744s (~2.85 hours)",2.85257555557622,"Sisters3"
"1400","S3E","No","8~9","2022-08-23 07:46:19","2022-08-23 09:10:00",2.7,4.2,1.5,"5020.132999897s (~1.39 hours)",1.39448138886028,"Sisters3"
"1401","S4A","No","NA~0",NA,"2022-08-22 08:58:00",NA,0,NA,NA,NA,"Sisters3"
"1402","S4A","No","0~1","2022-08-22 08:58:00","2022-08-22 11:47:06",0,0,0,"10146.861000061s (~2.82 hours)",2.81857250001695,"Sisters3"
"1403","S4A","No","1~2","2022-08-22 11:47:06","2022-08-22 13:55:41",0,0,0,"7714.29999995232s (~2.14 hours)",2.14286111109787,"Sisters3"
"1404","S4A","No","2~3","2022-08-22 13:55:41","2022-08-22 17:00:59",0,0.1,0.1,"11118.1289999485s (~3.09 hours)",3.08836916665236,"Sisters3"
"1405","S4A","No","3~4","2022-08-22 17:00:59","2022-08-22 19:46:28",0.1,0.2,0.1,"9929.49000000954s (~2.76 hours)",2.75819166666932,"Sisters3"
"1406","S4A","No","4~5","2022-08-22 19:46:28","2022-08-22 22:30:16",0.2,0.1,-0.1,"9827.9849998951s (~2.73 hours)",2.72999583330419,"Sisters3"
"1407","S4A","No","5~6","2022-08-22 22:30:16","2022-08-23 01:41:52",0.1,0.2,0.1,"11495.5399999619s (~3.19 hours)",3.19320555554496,"Sisters3"
"1408","S4A","No","6~7","2022-08-23 01:41:52","2022-08-23 04:57:56",0.2,0.1,-0.1,"11764.1870002747s (~3.27 hours)",3.26782972229852,"Sisters3"
"1409","S4A","No","7~8","2022-08-23 04:57:56","2022-08-23 07:48:55",0.1,0.2,0.1,"10259.271999836s (~2.85 hours)",2.84979777773221,"Sisters3"
"1410","S4A","No","8~9","2022-08-23 07:48:55","2022-08-23 09:12:00",0.2,0.8,0.6,"4984.23600006104s (~1.38 hours)",1.38451000001695,"Sisters3"
"1411","S4B","No","NA~0",NA,"2022-08-22 08:57:00",NA,0,NA,NA,NA,"Sisters3"
"1412","S4B","No","0~1","2022-08-22 08:57:00","2022-08-22 11:51:50",0,0.1,0.1,"10490.7100000381s (~2.91 hours)",2.91408611112171,"Sisters3"
"1413","S4B","No","1~2","2022-08-22 11:51:50","2022-08-22 14:03:11",0.1,0.2,0.1,"7880.31049990654s (~2.19 hours)",2.18897513886293,"Sisters3"
"1414","S4B","No","2~3","2022-08-22 14:03:11","2022-08-22 17:09:47",0.2,0.5,0.3,"11196.9260001183s (~3.11 hours)",3.11025722225507,"Sisters3"
"1415","S4B","No","3~4","2022-08-22 17:09:47","2022-08-22 19:51:55",0.5,1.5,1,"9727.93250012398s (~2.7 hours)",2.70220347225666,"Sisters3"
"1416","S4B","No","4~5","2022-08-22 19:51:55","2022-08-22 22:35:56",1.5,1,-0.5,"9840.43349981308s (~2.73 hours)",2.73345374994808,"Sisters3"
"1417","S4B","No","5~6","2022-08-22 22:35:56","2022-08-23 01:50:48",1,2.5,1.5,"11691.9390001297s (~3.25 hours)",3.24776083336936,"Sisters3"
"1418","S4B","No","6~7","2022-08-23 01:50:48","2022-08-23 05:02:57",2.5,2.5,0,"11529.0349998474s (~3.2 hours)",3.20250972217984,"Sisters3"
"1419","S4B","No","7~8","2022-08-23 05:02:57","2022-08-23 07:52:50",2.5,2.5,0,"10193.2835001945s (~2.83 hours)",2.83146763894293,"Sisters3"
"1420","S4B","No","8~9","2022-08-23 07:52:50","2022-08-23 09:13:00",2.5,3.3,0.8,"4809.42999982834s (~1.34 hours)",1.33595277773009,"Sisters3"
"1421","S4C","No","NA~0",NA,"2022-08-22 08:55:00",NA,0,NA,NA,NA,"Sisters3"
"1422","S4C","No","0~1","2022-08-22 08:55:00","2022-08-22 11:52:43",0,0,0,"10663.6570000648s (~2.96 hours)",2.96212694446246,"Sisters3"
"1423","S4C","No","1~2","2022-08-22 11:52:43","2022-08-22 14:04:11",0,0,0,"7887.81599998474s (~2.19 hours)",2.19105999999576,"Sisters3"
"1424","S4C","No","2~3","2022-08-22 14:04:11","2022-08-22 17:13:10",0,0.2,0.2,"11339.2249999046s (~3.15 hours)",3.14978472219573,"Sisters3"
"1425","S4C","No","3~4","2022-08-22 17:13:10","2022-08-22 19:53:00",0.2,0.2,0,"9589.67500019073s (~2.66 hours)",2.66379861116409,"Sisters3"
"1426","S4C","No","4~5","2022-08-22 19:53:00","2022-08-22 22:36:48",0.2,0.3,0.1,"9827.78899979591s (~2.73 hours)",2.7299413888322,"Sisters3"
"1427","S4C","No","5~6","2022-08-22 22:36:48","2022-08-23 01:52:26",0.3,0.4,0.1,"11738.5390000343s (~3.26 hours)",3.26070527778731,"Sisters3"
"1428","S4C","No","6~7","2022-08-23 01:52:26","2022-08-23 05:05:58",0.4,0.5,0.1,"11611.4849998951s (~3.23 hours)",3.22541249997086,"Sisters3"
"1429","S4C","No","7~8","2022-08-23 05:05:58","2022-08-23 07:54:33",0.5,0.5,0,"10115.1850001812s (~2.81 hours)",2.80977361116144,"Sisters3"
"1430","S4C","No","8~9","2022-08-23 07:54:33","2022-08-23 09:14:00",0.5,7.7,7.2,"4766.6289999485s (~1.32 hours)",1.32406361109681,"Sisters3"
"1431","S4D","No","NA~0",NA,"2022-08-22 08:54:00",NA,0,NA,NA,NA,"Sisters3"
"1432","S4D","No","0~1","2022-08-22 08:54:00","2022-08-22 11:56:19",0,0.3,0.3,"10939.6619999409s (~3.04 hours)",3.03879499998358,"Sisters3"
"1433","S4D","No","1~2","2022-08-22 11:56:19","2022-08-22 14:12:38",0.3,0.4,0.1,"8179.30300021172s (~2.27 hours)",2.27202861116992,"Sisters3"
"1434","S4D","No","2~3","2022-08-22 14:12:38","2022-08-22 17:21:01",0.4,0.4,0,"11302.5269999504s (~3.14 hours)",3.13959083331956,"Sisters3"
"1435","S4D","No","3~4","2022-08-22 17:21:01","2022-08-22 19:59:12",0.4,0.5,0.1,"9490.69099998474s (~2.64 hours)",2.63630305555132,"Sisters3"
"1436","S4D","No","4~5","2022-08-22 19:59:12","2022-08-22 22:45:19",0.5,2.8,2.3,"9967.58699989319s (~2.77 hours)",2.768774166637,"Sisters3"
"1437","S4D","No","5~6","2022-08-22 22:45:19","2022-08-23 02:01:06",2.8,4.8,2,"11746.6360001564s (~3.26 hours)",3.26295444448789,"Sisters3"
"1438","S4D","No","6~7","2022-08-23 02:01:06","2022-08-23 05:12:07",4.8,5,0.2,"11461.5809998512s (~3.18 hours)",3.18377249995867,"Sisters3"
"1439","S4D","No","7~8","2022-08-23 05:12:07","2022-08-23 07:59:47",5,4.5,-0.5,"10059.882999897s (~2.79 hours)",2.79441194441583,"Sisters3"
"1440","S4D","No","8~9","2022-08-23 07:59:47","2022-08-23 09:15:00",4.5,12.8,8.3,"4512.13000011444s (~1.25 hours)",1.25336944447623,"Sisters3"
"1441","S4E","No","NA~0",NA,"2022-08-22 08:53:00",NA,0,NA,NA,NA,"Sisters3"
"1442","S4E","No","0~1","2022-08-22 08:53:00","2022-08-22 12:00:57",0,0,0,"11277.9586668015s (~3.13 hours)",3.13276629633374,"Sisters3"
"1443","S4E","No","1~2","2022-08-22 12:00:57","2022-08-22 14:15:17",0,0,0,"8059.24433302879s (~2.24 hours)",2.23867898139689,"Sisters3"
"1444","S4E","No","2~3","2022-08-22 14:15:17","2022-08-22 17:23:07",0,0.5,0.5,"11270.1713335514s (~3.13 hours)",3.13060314820872,"Sisters3"
"1445","S4E","No","3~4","2022-08-22 17:23:07","2022-08-22 20:01:56",0.5,0.5,0,"9529.41333317757s (~2.65 hours)",2.64705925921599,"Sisters3"
"1446","S4E","No","4~5","2022-08-22 20:01:56","2022-08-22 22:47:44",0.5,0.5,0,"9947.28566670418s (~2.76 hours)",2.76313490741783,"Sisters3"
"1447","S4E","No","5~6","2022-08-22 22:47:44","2022-08-23 02:03:19",0.5,2.8,2.3,"11735.2950000763s (~3.26 hours)",3.25980416668786,"Sisters3"
"1448","S4E","No","6~7","2022-08-23 02:03:19","2022-08-23 05:14:53",2.8,4.9,2.1,"11493.8593332767s (~3.19 hours)",3.19273870368799,"Sisters3"
"1449","S4E","No","7~8","2022-08-23 05:14:53","2022-08-23 08:01:50",4.9,5.3,0.399999999999999,"10016.9713332653s (~2.78 hours)",2.78249203701814,"Sisters3"
"1450","S4E","No","8~9","2022-08-23 08:01:50","2022-08-23 09:16:00",5.3,7.5,2.2,"4449.80100011826s (~1.24 hours)",1.23605583336618,"Sisters3"
"1451","S5A","No","NA~0",NA,"2022-08-22 08:38:00",NA,0,NA,NA,NA,"Sisters3"
"1452","S5A","No","0~1","2022-08-22 08:38:00","2022-08-22 12:02:36",0,0.4,0.4,"12276.2613334656s (~3.41 hours)",3.41007259262933,"Sisters3"
"1453","S5A","No","1~2","2022-08-22 12:02:36","2022-08-22 14:16:05",0.4,0.4,0,"8009.47866654396s (~2.22 hours)",2.2248551851511,"Sisters3"
"1454","S5A","No","2~3","2022-08-22 14:16:05","2022-08-22 17:24:09",0.4,0.8,0.4,"11283.5936665535s (~3.13 hours)",3.13433157404264,"Sisters3"
"1455","S5A","No","3~4","2022-08-22 17:24:09","2022-08-22 20:02:55",0.8,0.6,-0.2,"9526.06166672707s (~2.65 hours)",2.64612824075752,"Sisters3"
"1456","S5A","No","4~5","2022-08-22 20:02:55","2022-08-22 22:48:41",0.6,1,0.4,"9945.97433328629s (~2.76 hours)",2.76277064813508,"Sisters3"
"1457","S5A","No","5~6","2022-08-22 22:48:41","2022-08-23 02:04:15",1,2.5,1.5,"11733.9639999866s (~3.26 hours)",3.25943444444074,"Sisters3"
"1458","S5A","No","6~7","2022-08-23 02:04:15","2022-08-23 05:15:48",2.5,5.2,2.7,"11493.2266669273s (~3.19 hours)",3.19256296303537,"Sisters3"
"1459","S5A","No","7~8","2022-08-23 05:15:48","2022-08-23 08:02:43",5.2,5.2,0,"10014.9746665955s (~2.78 hours)",2.78193740738763,"Sisters3"
"1460","S5A","No","8~9","2022-08-23 08:02:43","2022-08-23 09:19:00",5.2,7.5,2.3,"4576.46499991417s (~1.27 hours)",1.27124027775394,"Sisters3"
"1461","S5B","No","NA~0",NA,"2022-08-22 08:39:00",NA,0,NA,NA,NA,"Sisters3"
"1462","S5B","No","0~1","2022-08-22 08:39:00","2022-08-22 12:04:14",0,0.4,0.4,"12314.5640001297s (~3.42 hours)",3.42071222225825,"Sisters3"
"1463","S5B","No","1~2","2022-08-22 12:04:14","2022-08-22 14:16:54",0.4,0.5,0.1,"7959.71299982071s (~2.21 hours)",2.21103138883909,"Sisters3"
"1464","S5B","No","2~3","2022-08-22 14:16:54","2022-08-22 17:25:11",0.5,1,0.5,"11297.0160000324s (~3.14 hours)",3.13806000000901,"Sisters3"
"1465","S5B","No","3~4","2022-08-22 17:25:11","2022-08-22 20:03:54",1,2.7,1.7,"9522.71000003815s (~2.65 hours)",2.64519722223282,"Sisters3"
"1466","S5B","No","4~5","2022-08-22 20:03:54","2022-08-22 22:49:38",2.7,9.9,7.2,"9944.66299986839s (~2.76 hours)",2.76240638885233,"Sisters3"
"1467","S5B","No","5~6","2022-08-22 22:49:38","2022-08-23 02:05:11",9.9,10.2,0.299999999999999,"11732.6330001354s (~3.26 hours)",3.25906472225984,"Sisters3"
"1468","S5B","No","6~7","2022-08-23 02:05:11","2022-08-23 05:16:43",10.2,10.2,0,"11492.5940001011s (~3.19 hours)",3.1923872222503,"Sisters3"
"1469","S5B","No","7~8","2022-08-23 05:16:43","2022-08-23 08:03:36",10.2,10.3,0.100000000000001,"10012.9779999256s (~2.78 hours)",2.78138277775711,"Sisters3"
"1470","S5B","No","8~9","2022-08-23 08:03:36","2022-08-23 09:20:00",10.3,14.6,4.3,"4583.1289999485s (~1.27 hours)",1.27309138887458,"Sisters3"
"1471","S5C","No","NA~0",NA,"2022-08-22 08:40:00",NA,0,NA,NA,NA,"Sisters3"
